"predictor","libsize","direction","rho","ci_lower","ci_upper","p_value","n_eff","is_pred_to_lst"
"built_density",10,"built_density->LST",0.0330361299710042,-0.192852448019887,0.25559932986715,0.775950215871909,76.6729927387354,TRUE
"built_density",20,"built_density->LST",0.088335056101389,-0.13887706742878,0.306712232438521,0.445895704385303,76.6729927387354,TRUE
"built_density",30,"built_density->LST",0.150224310632916,-0.076824681202652,0.362460973248142,0.193189638105043,76.6729927387354,TRUE
"built_density",40,"built_density->LST",0.218202192854007,-0.00657853698714283,0.421992644683597,0.0571382990215081,76.6729927387354,TRUE
"built_density",50,"built_density->LST",0.274885666103292,0.0537431085819858,0.470324944121182,0.0157719734234993,76.6729927387354,TRUE
"built_density",60,"built_density->LST",0.326715880236165,0.110349757110678,0.513516133249692,0.00380739909061578,76.6729927387354,TRUE
"built_density",70,"built_density->LST",0.375816075168275,0.165301579859612,0.553577506536408,0.000777146421980124,76.6729927387354,TRUE
"built_density",80,"built_density->LST",0.426780605462484,0.223756751683023,0.594307698898141,0.000112423369305503,76.6729927387354,TRUE
"built_density",90,"built_density->LST",0.481044414775631,0.287644120787453,0.636750151772665,9.92980888048223e-06,76.6729927387354,TRUE
"built_density",100,"built_density->LST",0.532174609502401,0.349459399371438,0.675896534668075,6.68899570621662e-07,76.6729927387354,TRUE
"built_density",110,"built_density->LST",0.582813927448837,0.412290193009226,0.713883908583183,2.87361245909779e-08,76.6729927387354,TRUE
"built_density",120,"built_density->LST",0.638620441538791,0.483463393853593,0.754872653053055,4.51403359136293e-10,76.6729927387354,TRUE
"built_density",10,"LST->built_density",0.0413029563996803,-0.184869462151665,0.263320296928337,0.721935987722392,76.6729927387354,FALSE
"built_density",20,"LST->built_density",0.0931843580274042,-0.134078562999183,0.311135177734116,0.421223678017422,76.6729927387354,FALSE
"built_density",30,"LST->built_density",0.141727991192069,-0.085448842810511,0.354896533151488,0.219885506384036,76.6729927387354,FALSE
"built_density",40,"LST->built_density",0.20223481195133,-0.023280497918385,0.408165358246541,0.0784117214133171,76.6729927387354,FALSE
"built_density",50,"LST->built_density",0.259094556662025,0.0367746946194652,0.456977132664303,0.0231854640498419,76.6729927387354,FALSE
"built_density",60,"LST->built_density",0.317678944461546,0.100377937941507,0.506052987681503,0.00496701757913032,76.6729927387354,FALSE
"built_density",70,"LST->built_density",0.374018527515213,0.163266487835897,0.55212523417481,0.000827423470381561,76.6729927387354,FALSE
"built_density",80,"LST->built_density",0.445155548822377,0.245196830651162,0.608784922822408,5.17323562019278e-05,76.6729927387354,FALSE
"built_density",90,"LST->built_density",0.521291172729629,0.336166948748245,0.667631329385628,1.23286999165195e-06,76.6729927387354,FALSE
