"variable","E","k","rho","mae","rmse"
"distance_to_water",3,13,0.995408733714783,127.597159862912,205.502153309753
"distance_to_water",3,14,0.995387501981406,128.257856405073,205.97875910166
"distance_to_water",3,15,0.995369064314661,128.9514186797,206.390990265623
"distance_to_water",3,16,0.99536206803739,129.433175958961,206.54960817434
"distance_to_water",3,17,0.995336527512254,130.211236899878,207.113782584342
"distance_to_water",4,4,0.99885192004466,56.244809974106,102.814491825972
"distance_to_water",4,5,0.998813149182026,57.5311410558806,104.537259310717
"distance_to_water",4,6,0.998788823464956,57.2926106747672,105.608840751586
"distance_to_water",4,7,0.998711033821237,60.6744912374457,108.959763505639
"distance_to_water",4,8,0.998695800907359,61.7736389499617,109.607414076824
"distance_to_water",4,9,0.998653881054886,63.3111213985041,111.354487728754
"distance_to_water",4,10,0.998613726390581,65.0960538417023,113.002245339272
"distance_to_water",4,11,0.998574578210893,66.7693201517056,114.595349386247
"distance_to_water",4,12,0.998551320644997,68.1244279197737,115.536573051134
"distance_to_water",4,13,0.998508620260171,69.5302927498415,117.22139330648
"distance_to_water",4,14,0.998477486333021,70.783948758551,118.438909366018
"distance_to_water",4,15,0.998449062969546,71.947503032222,119.548885470434
"distance_to_water",4,16,0.998422144018404,73.0201356532018,120.575174627216
"distance_to_water",4,17,0.998392673934514,74.1113000672016,121.696261679825
"distance_to_water",5,4,0.999638841688373,34.7566788066847,57.6797920658428
"distance_to_water",5,5,0.999632175579858,36.6276654958657,58.2189517228784
"distance_to_water",5,6,0.999611452370773,34.4312852372163,59.8597170739077
"distance_to_water",5,7,0.999574306572505,37.1020596563398,62.6625446844806
"distance_to_water",5,8,0.999550974377896,37.5763073165809,64.3576391598063
"distance_to_water",5,9,0.999513129051267,39.4987157340456,67.0011190563268
"distance_to_water",5,10,0.999495267606964,40.7063209714717,68.2203054686662
"distance_to_water",5,11,0.999470162968756,41.9675327258903,69.9066103282383
"distance_to_water",5,12,0.999447755885889,43.00626192003,71.3762415790488
"distance_to_water",5,13,0.99942857849684,44.0878258260254,72.597570457242
"distance_to_water",5,14,0.999411801657745,44.9117819857835,73.6604467396592
"distance_to_water",5,15,0.999386439328614,46.0383598513248,75.2246887755111
"distance_to_water",5,16,0.999357614312609,47.2906966387995,76.9694158533817
"distance_to_water",5,17,0.999335879961036,48.2321923847187,78.2532465966755
"distance_to_water",6,4,0.999747790697808,30.100331959195,48.203176945352
"distance_to_water",6,5,0.999735969542354,32.4506699146427,49.3177821747482
"distance_to_water",6,6,0.999749094976588,28.4805261760962,48.0962798918933
"distance_to_water",6,7,0.999738958721215,30.7338767213107,49.0588259839948
"distance_to_water",6,8,0.99972581675563,30.7209369757816,50.2830066167868
"distance_to_water",6,9,0.999706466754849,32.2999412970601,52.0096262398776
"distance_to_water",6,10,0.999689564786309,33.0616299201725,53.4826739746949
"distance_to_water",6,11,0.999676559857602,33.9357360706315,54.5955845389153
"distance_to_water",6,12,0.999660856488009,34.5071782777024,55.9121243720698
"distance_to_water",6,13,0.999644831739899,35.2986520221478,57.2167695870197
"distance_to_water",6,14,0.999632566771294,36.3391415372236,58.1936510482137
"distance_to_water",6,15,0.999620728299498,37.0436277807681,59.1250599196175
"distance_to_water",6,16,0.999607904222535,37.7138494634129,60.1133903747064
"distance_to_water",6,17,0.999594951400472,38.391959699893,61.0955441286462
"distance_to_water",7,4,0.999806021413099,28.0182949997372,42.2712677576168
"distance_to_water",7,5,0.999814802178617,30.2756112559356,41.3106026826545
"distance_to_water",7,6,0.999823655691533,26.5615739923288,40.3160542221317
"distance_to_water",7,7,0.999806638914987,29.1049388257946,42.2085310900116
"distance_to_water",7,8,0.999798897054871,28.1856596054994,43.052370439079
"distance_to_water",7,9,0.999787189284266,29.4251035355231,44.2831370699121
"distance_to_water",7,10,0.999777407547364,29.9136393786844,45.2881121260417
"distance_to_water",7,11,0.999763595483924,30.7370132717534,46.6733145812122
"distance_to_water",7,12,0.99975099680258,30.9493049075939,47.8978305523485
"distance_to_water",7,13,0.999738994607477,31.9188725949377,49.0378221768917
"distance_to_water",7,14,0.999726759441229,32.8687220884369,50.172747666017
"distance_to_water",7,15,0.999714503870337,33.7205436831296,51.2847714367262
"distance_to_water",7,16,0.999700836092376,34.35726804468,52.4967988261458
"distance_to_water",7,17,0.999686570850462,35.2403395706966,53.7320526820078
"distance_to_water",8,4,0.999811933141177,28.0521233784468,41.6226239397053
"distance_to_water",8,5,0.999823240231687,29.5993186082576,40.3525231208604
"distance_to_water",8,6,0.999828459099297,26.1211326630565,39.7791427229326
"distance_to_water",8,7,0.999814559276696,28.8024608188171,41.3539352167248
"distance_to_water",8,8,0.999812144848804,27.8221528341437,41.6222623798398
"distance_to_water",8,9,0.99980197495716,29.016203396521,42.7261164643129
"distance_to_water",8,10,0.999792786730779,29.0830426512813,43.7047624766292
"distance_to_water",8,11,0.999785851773079,29.7444589196389,44.4359756679428
"distance_to_water",8,12,0.999776701499605,29.8305301879703,45.381891410109
"distance_to_water",8,13,0.999766713888125,30.853749326425,46.3837989311623
"distance_to_water",8,14,0.999758353176693,31.5697847405522,47.202501100908
"distance_to_water",8,15,0.999747057432759,32.4521625262703,48.2884895863714
"distance_to_water",8,16,0.999738457281796,32.8996056343651,49.1003662616319
"distance_to_water",8,17,0.999729020268338,33.4147575341719,49.9818909089951
"distance_to_water",9,4,0.999801875003071,29.7415879252999,42.7318032309707
"distance_to_water",9,5,0.999815316986821,30.6645033829351,41.2457995725161
"distance_to_water",9,6,0.999828984049452,25.775971976118,39.7172981762899
"distance_to_water",9,7,0.999819766690801,28.5003908224336,40.7711547934408
"distance_to_water",9,8,0.999814565115236,27.9401020709743,41.3754034080736
"distance_to_water",9,9,0.999806625535755,29.1216290142549,42.2399912690739
"distance_to_water",9,10,0.999799395583012,29.312677574535,43.0114436036403
"distance_to_water",9,11,0.999793515447566,29.7943136442575,43.6509816270205
"distance_to_water",9,12,0.999788534327448,29.5792226723768,44.1820450453221
"distance_to_water",9,13,0.999778711826279,30.5242811478727,45.1895894021176
"distance_to_water",9,14,0.999768297784949,31.2995902575498,46.2475394282416
"distance_to_water",9,15,0.999759005143537,31.9261317996509,47.164796820443
"distance_to_water",9,16,0.999748886018964,32.4549719788587,48.1531484093128
"distance_to_water",9,17,0.999740453931747,32.9882084719238,48.9512408839293
"distance_to_water",10,4,0.999787647685595,30.6080171608559,44.2507490663123
"distance_to_water",10,5,0.999806163554019,31.3458740894533,42.2645681870508
"distance_to_water",10,6,0.999813438234319,27.3195183862072,41.4701219620272
"distance_to_water",10,7,0.999804611179787,30.2646362527174,42.4374015248655
"distance_to_water",10,8,0.999801783180914,28.8207659398024,42.7527877530077
"distance_to_water",10,9,0.999791092860592,30.4641399505803,43.8950282636572
"distance_to_water",10,10,0.999787210659253,30.5515938073051,44.2972637165293
"distance_to_water",10,11,0.99978128577922,31.1237787051973,44.9139360533817
"distance_to_water",10,12,0.999776347059128,30.7258296951193,45.4169140626774
"distance_to_water",10,13,0.999767089108711,31.6626122475846,46.3501805463542
"distance_to_water",10,14,0.999758253910268,32.4111826518913,47.2237014243552
"distance_to_water",10,15,0.999748010382486,32.9927244438658,48.2101243185122
"distance_to_water",10,16,0.999741922206759,33.4513199530139,48.7915093656928
"distance_to_water",10,17,0.999736345111247,34.0525948141302,49.3228896114658
"distance_to_water",11,4,0.999774295733725,31.9728399095299,45.6260472090123
"distance_to_water",11,5,0.999778220315477,33.3178223564875,45.213562022123
"distance_to_water",11,6,0.999785279706734,29.2376738866324,44.4944558354651
"distance_to_water",11,7,0.999771579753691,32.4383280629815,45.9005452508362
"distance_to_water",11,8,0.999770312400095,31.0058063571621,46.0269340036356
"distance_to_water",11,9,0.999761250546991,32.4919949839607,46.9193147219318
"distance_to_water",11,10,0.999754789791913,32.7139450665901,47.5503730862097
"distance_to_water",11,11,0.999750536651574,33.0312916678575,47.9675799556712
"distance_to_water",11,12,0.999742086820173,33.0508483458258,48.7761541593058
"distance_to_water",11,13,0.999731470738659,34.0604535047317,49.764706738809
"distance_to_water",11,14,0.999724101295937,34.5461169673307,50.4411626626081
"distance_to_water",11,15,0.999713879098841,35.2865922440999,51.3732624793232
"distance_to_water",11,16,0.999708086263507,35.538957304159,51.889106357109
"distance_to_water",11,17,0.999702029855986,36.1087011847291,52.4199565236471
"distance_to_water",12,4,0.999750111069871,33.6079115559671,47.9839255949803
"distance_to_water",12,5,0.999761199318607,34.6893279954872,46.90314646613
"distance_to_water",12,6,0.999763698205997,30.9591576143679,46.6621914774215
"distance_to_water",12,7,0.999752326937538,33.7401860765978,47.7798569560837
"distance_to_water",12,8,0.999748833258458,32.723312753742,48.1251165620619
"distance_to_water",12,9,0.99973910772535,34.1866920380461,49.0503051691185
"distance_to_water",12,10,0.99973476805993,34.1709487641457,49.4482961704924
"distance_to_water",12,11,0.999729249615113,34.6043258039119,49.9609331397606
"distance_to_water",12,12,0.999719694071795,34.5826280601538,50.8351788759506
"distance_to_water",12,13,0.999710596406768,35.6585093191056,51.6549144175476
"distance_to_water",12,14,0.999700441528718,36.2814386163894,52.5537969990749
"distance_to_water",12,15,0.999692037262073,36.7296055244447,53.2809846359028
"distance_to_water",12,16,0.99968856068777,37.0078971681981,53.5739094779417
"distance_to_water",12,17,0.999682157643316,37.4727829206777,54.1234883127416
"distance_to_water",13,4,0.999746292756005,34.2413916075773,48.3461618750436
"distance_to_water",13,5,0.999744071686279,36.5892029844146,48.5541386767742
"distance_to_water",13,6,0.999744556336896,33.5199999977446,48.5213594251354
"distance_to_water",13,7,0.999733402969912,35.8085480948057,49.5639174464412
"distance_to_water",13,8,0.99973045225644,34.712770016831,49.8472211447469
"distance_to_water",13,9,0.999722446304655,35.8483749168843,50.5880338853161
"distance_to_water",13,10,0.999720745035953,35.705523538015,50.7414635654833
"distance_to_water",13,11,0.999713100746119,36.2393838160083,51.4338567946462
"distance_to_water",13,12,0.999704166366408,36.2412979776955,52.2320518825196
"distance_to_water",13,13,0.999695212103617,37.2666531637163,53.0188204620542
"distance_to_water",13,14,0.999684299532307,37.9263502615124,53.9579669882839
"distance_to_water",13,15,0.999673890934893,38.6397700291003,54.8356796214671
"distance_to_water",13,16,0.999667957857059,39.0741582705671,55.3254803718484
"distance_to_water",13,17,0.999661844794639,39.42646852528,55.830379449792
"distance_to_water",14,4,0.999729846507615,35.8337058739039,49.8850955688008
"distance_to_water",14,5,0.99972226970206,38.1248484954297,50.5794156496359
"distance_to_water",14,6,0.999710560367067,36.6441995821408,51.6402446805778
"distance_to_water",14,7,0.999706667893013,38.0284205048298,51.9857306495265
"distance_to_water",14,8,0.999701853719353,37.3308650991389,52.4143979376678
"distance_to_water",14,9,0.999694830377624,38.1018057895447,53.0331661218416
"distance_to_water",14,10,0.999690601261198,38.1390447066451,53.395636138555
"distance_to_water",14,11,0.999680114527545,38.9095661389301,54.2932881154518
"distance_to_water",14,12,0.999669869406994,39.1245457110537,55.1600454092699
"distance_to_water",14,13,0.999659078274189,40.1008961621409,56.0561696384767
"distance_to_water",14,14,0.999646983414051,40.7760662534202,57.039320398813
"distance_to_water",14,15,0.999637943240774,41.3348576807373,57.7659764669777
"distance_to_water",14,16,0.999632599849366,41.5823438761583,58.1847267321571
"distance_to_water",14,17,0.999625515579176,42.1204840760743,58.7427111160332
"distance_to_water",15,4,0.999709030581178,37.6860894925754,51.774443989486
"distance_to_water",15,5,0.999701364521566,39.645156508589,52.4471388141316
"distance_to_water",15,6,0.999687726758371,38.8538899474218,53.6371583538066
"distance_to_water",15,7,0.999681846354798,40.0976747096045,54.1452025973679
"distance_to_water",15,8,0.999677315056561,39.3690101855238,54.5309394054305
"distance_to_water",15,9,0.999669240892246,40.2509442678339,55.2193465660481
"distance_to_water",15,10,0.999665891430559,40.1660361992388,55.4888488996266
"distance_to_water",15,11,0.999655657611258,40.9255457549389,56.3314493828306
"distance_to_water",15,12,0.999647153471961,41.0717383847438,57.0259459289285
"distance_to_water",15,13,0.999634907861197,42.036337515736,58.007479947058
"distance_to_water",15,14,0.999622538310429,42.7086389505339,58.9807693073552
"distance_to_water",15,15,0.999611417088605,43.20624474351,59.841900326737
"distance_to_water",15,16,0.999606692053655,43.4108967698915,60.2012846593064
"distance_to_water",15,17,0.999599110267207,43.9614246815127,60.777606294845
"distance_to_roads",2,4,0.105353874551583,30.9546090973456,54.421784196943
"distance_to_roads",2,5,0.106196685827319,30.6608210777945,53.9376779244655
"distance_to_roads",2,6,0.108690387162851,30.4066365103979,53.5196679845603
"distance_to_roads",2,7,0.11200149643942,30.116502698698,53.1514307859262
"distance_to_roads",2,8,0.117498301998054,29.8494573511829,52.8311165576951
"distance_to_roads",2,9,0.119451862466423,29.6587284782214,52.6382235943808
"distance_to_roads",2,10,0.12013364779706,29.502656271067,52.5117871812813
"distance_to_roads",2,11,0.122098729149483,29.3812207062981,52.395580977104
"distance_to_roads",2,12,0.123405732894761,29.2837901271705,52.2973878646589
"distance_to_roads",2,13,0.124373918484123,29.2202572540934,52.2301044984051
"distance_to_roads",2,14,0.12509933886027,29.1495359780573,52.1607908103339
"distance_to_roads",2,15,0.124697422284841,29.1169764294513,52.1341071160362
"distance_to_roads",2,16,0.125113122700964,29.0932541361747,52.091749307699
"distance_to_roads",2,17,0.12525256868637,29.0664063870623,52.0636547337767
"distance_to_roads",3,4,0.198042296246615,28.8148452424395,50.7774923579886
"distance_to_roads",3,5,0.197521273711036,28.4769404755,50.2716579226743
"distance_to_roads",3,6,0.211265237165504,28.1316503399814,49.5872869661006
"distance_to_roads",3,7,0.220086663531881,27.8273290382831,49.1112520118037
"distance_to_roads",3,8,0.221973255557663,27.7362163986877,48.9238274350598
"distance_to_roads",3,9,0.229073584163375,27.6425315242203,48.6227480677575
"distance_to_roads",3,10,0.235334674580102,27.4257523497403,48.3653970671652
"distance_to_roads",3,11,0.239913969963706,27.2848602674609,48.1536537359567
"distance_to_roads",3,12,0.246528461966733,27.1872064148124,47.9213734385069
"distance_to_roads",3,13,0.243901974338056,27.169381504098,47.9272631537217
"distance_to_roads",3,14,0.248615584446472,27.114335927641,47.7767519296114
"distance_to_roads",3,15,0.253253523156779,27.0010761070662,47.639923702291
"distance_to_roads",3,16,0.257556896151501,26.9207103398423,47.5023566046262
"distance_to_roads",3,17,0.256479878469693,26.9134992451488,47.4931881300358
"distance_to_roads",4,4,0.278932713593671,27.3297496013861,48.3315465131507
"distance_to_roads",4,5,0.309436367659105,26.8038600982913,47.0725692340098
"distance_to_roads",4,6,0.324085375838732,26.4717647781056,46.4133658260494
"distance_to_roads",4,7,0.329353103987493,26.2437402243601,46.1030537866274
"distance_to_roads",4,8,0.335892190800074,26.2053092952258,45.8010244094765
"distance_to_roads",4,9,0.339847995255442,26.0402932005861,45.5479515743954
"distance_to_roads",4,10,0.341499100290452,25.9220373814954,45.419489862685
"distance_to_roads",4,11,0.341507212133253,25.8611454244951,45.3726608628425
"distance_to_roads",4,12,0.341418086320357,25.8319806504986,45.3203754587171
"distance_to_roads",4,13,0.343728145479658,25.7198659175673,45.2168049081577
"distance_to_roads",4,14,0.345073806847914,25.6221405065004,45.1317654931594
"distance_to_roads",4,15,0.349490640643228,25.5562488869797,45.0016127103268
"distance_to_roads",4,16,0.351103205885913,25.5046960781821,44.9409288815939
"distance_to_roads",4,17,0.354062623431204,25.4947468375683,44.8545680284762
"distance_to_roads",5,4,0.39718764967258,24.6191769148646,45.1000855179106
"distance_to_roads",5,5,0.415324373372072,24.1218415319997,44.2592599319933
"distance_to_roads",5,6,0.416213255390888,23.9795536550447,44.0712951210111
"distance_to_roads",5,7,0.409880794945496,24.1134337539279,44.1025335897553
"distance_to_roads",5,8,0.414060340463814,24.0668869655432,43.8139768562948
"distance_to_roads",5,9,0.416824597600077,23.9781764740581,43.6747098400217
"distance_to_roads",5,10,0.425438088593131,23.9716310128349,43.4073549821424
"distance_to_roads",5,11,0.428607096615655,23.9431252052809,43.2792579839554
"distance_to_roads",5,12,0.428006835515294,24.0014057688028,43.2757977656714
"distance_to_roads",5,13,0.43571960872549,23.8965735226491,43.0511707065458
"distance_to_roads",5,14,0.433322119307748,23.8486219912004,43.0890624039924
"distance_to_roads",5,15,0.43505209668093,23.8241316172713,43.036109387531
"distance_to_roads",5,16,0.439682158871899,23.7736187726146,42.9145606679223
"distance_to_roads",5,17,0.44242287987037,23.779794774284,42.8439255442731
"distance_to_roads",6,4,0.506626140134143,23.3428083473156,42.2473458418422
"distance_to_roads",6,5,0.514438137351232,23.0351278506306,41.528447518588
"distance_to_roads",6,6,0.526380212246596,22.8521097293763,40.912449964491
"distance_to_roads",6,7,0.540095061192406,22.6500480153375,40.33454046064
"distance_to_roads",6,8,0.532695152780687,22.8623776001072,40.5822596815283
"distance_to_roads",6,9,0.52766223310223,22.8557397711546,40.6945751329686
"distance_to_roads",6,10,0.529954537039342,22.8523330338312,40.577491626734
"distance_to_roads",6,11,0.524714514531731,22.90864095858,40.7115983714751
"distance_to_roads",6,12,0.524469528884713,22.9227391117419,40.6933459032833
"distance_to_roads",6,13,0.529282644905641,22.8625707445426,40.5348423581801
"distance_to_roads",6,14,0.533950542187623,22.81075264533,40.3864846186552
"distance_to_roads",6,15,0.53005859748033,22.8402161546883,40.5031674961665
"distance_to_roads",6,16,0.530657735609923,22.8760056270358,40.4874875077961
"distance_to_roads",6,17,0.532244102967937,22.8913426106059,40.4478474591549
"distance_to_roads",7,4,0.606812095963912,20.7240820928502,38.2035681373697
"distance_to_roads",7,5,0.612200439424893,20.5908540573379,37.8467225440569
"distance_to_roads",7,6,0.623681013658923,20.6520502529929,37.3497810436037
"distance_to_roads",7,7,0.618652450159359,20.7886846133937,37.529851804006
"distance_to_roads",7,8,0.61602135824299,20.8351241819642,37.6319024941985
"distance_to_roads",7,9,0.610379788450421,20.9445277224077,37.847608711404
"distance_to_roads",7,10,0.609115234118618,21.0467648481704,37.916268112025
"distance_to_roads",7,11,0.608314455861951,21.177497913574,37.968597095634
"distance_to_roads",7,12,0.603452102861941,21.2989530130082,38.1613921014044
"distance_to_roads",7,13,0.601036243967082,21.3711708285466,38.2644261388141
"distance_to_roads",7,14,0.598546384827478,21.4387888447445,38.3857058565189
"distance_to_roads",7,15,0.598983642390147,21.4882170736323,38.3859198826084
"distance_to_roads",7,16,0.598193425266094,21.6078445795317,38.4232264094077
"distance_to_roads",7,17,0.598103779220541,21.6737265008719,38.435829896611
"distance_to_roads",8,4,0.670654494557719,19.1447416632881,35.4645443921813
"distance_to_roads",8,5,0.679052130683389,19.1650128230522,35.0733885729078
"distance_to_roads",8,6,0.675610969498073,19.3116499820705,35.2422195442318
"distance_to_roads",8,7,0.670456308920854,19.4459639679652,35.5068725567934
"distance_to_roads",8,8,0.662041710354041,19.7844905588833,35.8695146876117
"distance_to_roads",8,9,0.665670543161168,19.8138779897864,35.7539283147464
"distance_to_roads",8,10,0.662245152892633,19.9432456145158,35.9241687552514
"distance_to_roads",8,11,0.66035152528665,20.0728193063162,36.0469816880957
"distance_to_roads",8,12,0.652309342138332,20.2172361724217,36.3942948474345
"distance_to_roads",8,13,0.651696942858407,20.3230563975766,36.4464071363139
"distance_to_roads",8,14,0.649464904428662,20.3675733237845,36.5743121630697
"distance_to_roads",8,15,0.651568740614943,20.3791986858408,36.5427995625097
"distance_to_roads",8,16,0.647621878790547,20.5042481303371,36.7018558922232
"distance_to_roads",8,17,0.642793666364836,20.6664015310175,36.9036686362097
"distance_to_roads",9,4,0.706289068219998,18.0888973260953,33.8234366019472
"distance_to_roads",9,5,0.706746108856671,18.2712230104193,33.8670820033082
"distance_to_roads",9,6,0.697182555738273,18.4816379792433,34.3422554934732
"distance_to_roads",9,7,0.702889575747384,18.6076441315604,34.1465891506523
"distance_to_roads",9,8,0.692868289501121,18.8474529568267,34.6078313248615
"distance_to_roads",9,9,0.692869586840195,18.8998825252289,34.6824081731833
"distance_to_roads",9,10,0.689494225666839,19.0383292750213,34.8526176200645
"distance_to_roads",9,11,0.679657467598933,19.2750487737288,35.2884050921699
"distance_to_roads",9,12,0.67639561834001,19.420501948805,35.4790597596976
"distance_to_roads",9,13,0.678739213903042,19.5271814858026,35.4217566279799
"distance_to_roads",9,14,0.674548691424428,19.6263524449861,35.634187013051
"distance_to_roads",9,15,0.670295268854039,19.6968460787561,35.8528447587232
"distance_to_roads",9,16,0.670569391248292,19.8220867633397,35.8807740533359
"distance_to_roads",9,17,0.666187347394408,19.9944289782622,36.080557903621
"distance_to_roads",10,4,0.737481780420219,17.5461245101997,32.3425746794766
"distance_to_roads",10,5,0.739956312669448,17.4486869598051,32.291390425903
"distance_to_roads",10,6,0.738611168453974,17.6915865591444,32.4294283427668
"distance_to_roads",10,7,0.735355578145536,17.895321698699,32.6808924046263
"distance_to_roads",10,8,0.730416063618956,18.0535119709222,32.98001453514
"distance_to_roads",10,9,0.724988369671485,18.235169000659,33.2838274050309
"distance_to_roads",10,10,0.720113851445686,18.3814869419075,33.5539275869754
"distance_to_roads",10,11,0.714203336730436,18.6129357710827,33.8435273280129
"distance_to_roads",10,12,0.709096520611349,18.8190327266307,34.1324815556891
"distance_to_roads",10,13,0.707130062972662,18.9979714014779,34.2772962605079
"distance_to_roads",10,14,0.702952783061252,19.1379158892435,34.5296382042147
"distance_to_roads",10,15,0.698007524501497,19.2724665502608,34.7645794823889
"distance_to_roads",10,16,0.694711157652128,19.4080465920629,34.9543422822798
"distance_to_roads",10,17,0.692810190197237,19.4687048057632,35.0815892152744
"distance_to_roads",11,4,0.752189417619967,17.1642122682552,31.5426766077388
"distance_to_roads",11,5,0.753794134974612,17.2595631277842,31.5422315553641
"distance_to_roads",11,6,0.750205392888794,17.340577318694,31.8196279241327
"distance_to_roads",11,7,0.748499882118366,17.5554825632654,32.0129989067952
"distance_to_roads",11,8,0.745072876270463,17.7593955563746,32.232780482946
"distance_to_roads",11,9,0.732503565821325,18.0909059174216,32.8867981639221
"distance_to_roads",11,10,0.722469818703143,18.3462980660677,33.3884946926375
"distance_to_roads",11,11,0.720954246375653,18.5266135936003,33.551082623486
"distance_to_roads",11,12,0.716790684647554,18.6506324103407,33.8207104477327
"distance_to_roads",11,13,0.714408290855052,18.7784734113631,33.9752694401842
"distance_to_roads",11,14,0.708663815683255,18.9297002335142,34.2743141192281
"distance_to_roads",11,15,0.704632267804123,19.0761889163407,34.4926658127028
"distance_to_roads",11,16,0.698537687664814,19.2251757395202,34.7803526883391
"distance_to_roads",11,17,0.694165807980407,19.3540119999659,34.993007653649
"distance_to_roads",12,4,0.78459070614011,16.4639838869911,29.858253072019
"distance_to_roads",12,5,0.783084087302998,16.5652012175531,30.0551870338271
"distance_to_roads",12,6,0.772903636351409,16.8783553859009,30.7231251693764
"distance_to_roads",12,7,0.768241216038034,17.2172078409206,31.1504017295285
"distance_to_roads",12,8,0.761455286119057,17.4452978592914,31.5932977976785
"distance_to_roads",12,9,0.753341026591943,17.7492456877885,32.0523874787892
"distance_to_roads",12,10,0.745637059721677,17.9566334291275,32.5129950884427
"distance_to_roads",12,11,0.737543625870489,18.1843438394,32.9728211330512
"distance_to_roads",12,12,0.734033680190868,18.3474015169909,33.2141207520533
"distance_to_roads",12,13,0.729673525386619,18.5125859042443,33.4942663201511
"distance_to_roads",12,14,0.727900284018487,18.5983997852563,33.6664634966391
"distance_to_roads",12,15,0.720348293393492,18.7778999042641,34.0150384097511
"distance_to_roads",12,16,0.716253775118757,18.8941404065672,34.2180522787579
"distance_to_roads",12,17,0.714882927481484,18.9581742286768,34.303479236779
"distance_to_roads",13,4,0.778694765227986,16.5713849233364,30.0792425697705
"distance_to_roads",13,5,0.777045281736953,16.6188757461732,30.2638223402321
"distance_to_roads",13,6,0.770710003394127,16.9499266937367,30.7600091897616
"distance_to_roads",13,7,0.76959989830741,17.2161659738801,31.0204930457639
"distance_to_roads",13,8,0.765981754102795,17.4174773548597,31.3430444714725
"distance_to_roads",13,9,0.759512656982807,17.6652697420839,31.7394789635461
"distance_to_roads",13,10,0.748257925681489,17.9650663545405,32.3347456654148
"distance_to_roads",13,11,0.741491744503952,18.1369971523632,32.7318768471794
"distance_to_roads",13,12,0.736683061831441,18.3630480154285,33.0466586750001
"distance_to_roads",13,13,0.732590041847544,18.5435362043083,33.2889163935749
"distance_to_roads",13,14,0.733098447425884,18.5783481414979,33.3575495209103
"distance_to_roads",13,15,0.727257209362446,18.7604529843205,33.6547098820224
"distance_to_roads",13,16,0.72465889004128,18.8181858427315,33.8195781588375
"distance_to_roads",13,17,0.720369622518672,18.9536666587609,34.0226963310483
"distance_to_roads",14,4,0.779400543759085,16.5140029576803,29.9932626811696
"distance_to_roads",14,5,0.778655408679061,16.6196035209642,30.1063287041963
"distance_to_roads",14,6,0.772916316098371,16.8960136959454,30.5582536889866
"distance_to_roads",14,7,0.767420119528791,17.1908465645539,31.0142774461928
"distance_to_roads",14,8,0.76178746223814,17.4283735482353,31.4447500879674
"distance_to_roads",14,9,0.753981957189724,17.7338365793739,31.8719836984423
"distance_to_roads",14,10,0.74737984307726,17.9613047767893,32.2776560520148
"distance_to_roads",14,11,0.740857266874987,18.1699777967374,32.6901606546511
"distance_to_roads",14,12,0.740372500076679,18.349121037709,32.8370840991606
"distance_to_roads",14,13,0.735297622477704,18.5547474543412,33.1407546071786
"distance_to_roads",14,14,0.733763136062788,18.6120210818261,33.3040591211994
"distance_to_roads",14,15,0.727862223041447,18.748237628467,33.5885069585399
"distance_to_roads",14,16,0.723534016250914,18.9024669083729,33.820627503961
"distance_to_roads",14,17,0.720170739657101,19.0068642959977,33.9937530514084
"distance_to_roads",15,4,0.78266154391343,16.4516846689705,29.8185000837101
"distance_to_roads",15,5,0.775610679459337,16.7128426025933,30.312211622242
"distance_to_roads",15,6,0.770472312223574,17.0076687112598,30.716759263428
"distance_to_roads",15,7,0.763127549086371,17.2996688496932,31.2784403470317
"distance_to_roads",15,8,0.754999276028063,17.596644921247,31.8084609690328
"distance_to_roads",15,9,0.749947929832202,17.8270204876327,32.0890382575204
"distance_to_roads",15,10,0.74355428943642,18.0229237309553,32.52355333664
"distance_to_roads",15,11,0.739614570114134,18.1914046446235,32.7532305882312
"distance_to_roads",15,12,0.736146653021051,18.4274677158743,33.0136526118066
"distance_to_roads",15,13,0.73000950652637,18.6525362547026,33.3763954547788
"distance_to_roads",15,14,0.72697130294062,18.7463557148652,33.5687692658053
"distance_to_roads",15,15,0.719487715159052,18.9198972698138,33.9139164756662
"distance_to_roads",15,16,0.718570956172392,18.9622576994258,34.0034770767721
"distance_to_roads",15,17,0.717410740069088,19.0311605907715,34.105433837412
"DEM",2,4,0.819986976189497,3.68139856144936,4.77156579763932
"DEM",2,5,0.823406694143966,3.64571831372514,4.71991111468075
"DEM",2,6,0.826800016918326,3.60748191335985,4.67158655776881
"DEM",2,7,0.829312985792933,3.57619850425824,4.6355023051009
"DEM",2,8,0.830841553071449,3.55827558951721,4.61233717156034
"DEM",2,9,0.831735659292433,3.54794619599573,4.59953286552528
"DEM",2,10,0.832829255452217,3.53751172906116,4.58445870944452
"DEM",2,11,0.833314715198209,3.53021442365243,4.57688777597725
"DEM",2,12,0.833846438702299,3.52535664002437,4.56888853906984
"DEM",2,13,0.834384464519314,3.51986645837869,4.56082870279881
"DEM",2,14,0.834614898361456,3.51771672671945,4.55717443493219
"DEM",2,15,0.835107664296176,3.51218463086901,4.54985029954732
"DEM",2,16,0.835310016613537,3.51024228005861,4.5465382720913
"DEM",2,17,0.835554688981842,3.50849207781697,4.54301408227927
"DEM",3,4,0.906468684101678,2.37677487927678,3.50372933536794
"DEM",3,5,0.910189470058489,2.34912425976081,3.42691788838332
"DEM",3,6,0.912140709493829,2.33411061147488,3.38572387732756
"DEM",3,7,0.913384435726609,2.33027601690705,3.3583833027696
