"predictor","libsize","direction","rho","ci_lower","ci_upper","p_value","n_eff","is_pred_to_lst"
"distance_to_roads",10,"LST->distance_to_roads",0.0161989958402955,-0.0813226879467333,0.113413449290775,0.745043502820135,405.4200394203,FALSE
"distance_to_roads",20,"LST->distance_to_roads",0.0331708091899296,-0.0644307248407688,0.130143747559217,0.505400336421203,405.4200394203,FALSE
"distance_to_roads",30,"LST->distance_to_roads",0.0582156204490921,-0.0394011599012041,0.154731703143692,0.24218330417181,405.4200394203,FALSE
"distance_to_roads",40,"LST->distance_to_roads",0.0888463508612412,-0.00862163556858984,0.184642017876478,0.0739476650767359,405.4200394203,FALSE
"distance_to_roads",50,"LST->distance_to_roads",0.12690381895884,0.0298797373136437,0.221558825235259,0.0105375095656388,405.4200394203,FALSE
"distance_to_roads",60,"LST->distance_to_roads",0.175771942209637,0.0797436934032962,0.268567708158448,0.00037658428176135,405.4200394203,FALSE
"distance_to_roads",70,"LST->distance_to_roads",0.232459226577206,0.138194567250634,0.322550078873965,2.23317453285077e-06,405.4200394203,FALSE
"distance_to_roads",80,"LST->distance_to_roads",0.297661001944879,0.20624675610797,0.383924337047848,9.71359437329511e-10,405.4200394203,FALSE
"distance_to_roads",90,"LST->distance_to_roads",0.371597156192984,0.284500147655605,0.452610080635502,1.02140518265514e-14,405.4200394203,FALSE
"distance_to_roads",100,"LST->distance_to_roads",0.441484921413265,0.359551426376591,0.516662979446106,0,405.4200394203,FALSE
"distance_to_roads",110,"LST->distance_to_roads",0.50979848600735,0.433951214394805,0.578470243424012,0,405.4200394203,FALSE
"distance_to_roads",120,"LST->distance_to_roads",0.577421583444117,0.508632168781461,0.638885912901328,0,405.4200394203,FALSE
"DEM",10,"DEM->LST",0.0544583568745045,-0.162973689246612,0.266845688449257,0.624577038797897,83.1303711891032,TRUE
"DEM",20,"DEM->LST",0.106595577895176,-0.11148486088046,0.31488094478079,0.337097152836944,83.1303711891032,TRUE
"DEM",30,"DEM->LST",0.156407175909221,-0.061174182330839,0.359798082111512,0.15760375120133,83.1303711891032,TRUE
"DEM",40,"DEM->LST",0.202435212916511,-0.0136809202059926,0.400481963715371,0.0662334103367095,83.1303711891032,TRUE
"DEM",50,"DEM->LST",0.246430416629668,0.032644953872469,0.438652610086899,0.0246008952260643,83.1303711891032,TRUE
"DEM",60,"DEM->LST",0.287130598069663,0.0763351290952342,0.47335746275204,0.008438287040899,83.1303711891032,TRUE
"DEM",70,"DEM->LST",0.325414655253376,0.118184016927439,0.50548281895435,0.00266196594496093,83.1303711891032,TRUE
"DEM",80,"DEM->LST",0.36892087193406,0.166652048889249,0.541394121227344,0.000593120741354314,83.1303711891032,TRUE
"DEM",90,"DEM->LST",0.418515186717816,0.223121022006712,0.581577284690636,8.12919123933664e-05,83.1303711891032,TRUE
"DEM",100,"DEM->LST",0.47228983631289,0.285868431769105,0.624266526971672,6.43827538060471e-06,83.1303711891032,TRUE
"DEM",110,"DEM->LST",0.538050441033571,0.364837871574596,0.675265725498413,1.52016336851801e-07,83.1303711891032,TRUE
"DEM",120,"DEM->LST",0.608923146640706,0.4528310196319,0.728798742919221,9.79861081162881e-10,83.1303711891032,TRUE
"DEM",10,"LST->DEM",0.0285045457427922,-0.18817069175572,0.242533845364702,0.797943553966152,83.1303711891032,FALSE
"DEM",20,"LST->DEM",0.0618508012143852,-0.155744531938026,0.273721337811121,0.578262937603641,83.1303711891032,FALSE
"DEM",30,"LST->DEM",0.100154053076273,-0.117910308419059,0.309003427509036,0.367266164142008,83.1303711891032,FALSE
"DEM",40,"LST->DEM",0.147094477473922,-0.0706649743195115,0.351471489186869,0.184152960859561,83.1303711891032,FALSE
"DEM",50,"LST->DEM",0.200565960907138,-0.0156288621208804,0.398844816815175,0.0688314396349796,83.1303711891032,FALSE
"DEM",60,"LST->DEM",0.257668413961661,0.0446274345975545,0.448292842455795,0.0185909755983951,83.1303711891032,FALSE
"DEM",70,"LST->DEM",0.319694926517684,0.111884566659457,0.500714728200044,0.00319314964989115,83.1303711891032,FALSE
"DEM",80,"LST->DEM",0.384839148852166,0.184633439104869,0.554378142083003,0.000324160395664741,83.1303711891032,FALSE
"DEM",90,"LST->DEM",0.442686728177562,0.251126865225326,0.600877730941839,2.74102609609805e-05,83.1303711891032,FALSE
"DEM",100,"LST->DEM",0.51011403105124,0.330982830539644,0.653759373779176,8.21810563156333e-07,83.1303711891032,FALSE
"DEM",110,"LST->DEM",0.56328132421231,0.395812961697144,0.694490803105033,2.88766837108767e-08,83.1303711891032,FALSE
"DEM",120,"LST->DEM",0.617640427339244,0.463868257153573,0.735283580183053,4.82400119850013e-10,83.1303711891032,FALSE
"NDBI",10,"NDBI->LST",0.0266266799483662,-0.192576785140937,0.243299064254276,0.813238143097735,81.195378712458,TRUE
"NDBI",20,"NDBI->LST",0.0746832160965771,-0.145776280358515,0.288076421845327,0.507040979634908,81.195378712458,TRUE
"NDBI",30,"NDBI->LST",0.1314658437341,-0.0891760960915477,0.339808472513492,0.241460922622529,81.195378712458,TRUE
"NDBI",40,"NDBI->LST",0.196873184516021,-0.0221636066517992,0.397875541665149,0.0777666387651605,81.195378712458,TRUE
"NDBI",50,"NDBI->LST",0.266998716784172,0.0519377801902102,0.458392422672432,0.01584121082208,81.195378712458,TRUE
"NDBI",60,"NDBI->LST",0.333027485844383,0.12394415297081,0.513796481931155,0.00235276697301812,81.195378712458,TRUE
"NDBI",70,"NDBI->LST",0.393613821890175,0.192011121200253,0.563341060528349,0.000272744277868719,81.195378712458,TRUE
"NDBI",80,"NDBI->LST",0.451984314918294,0.25947594716089,0.609946426571675,2.22532627836003e-05,81.195378712458,TRUE
"NDBI",90,"NDBI->LST",0.515728283777333,0.335362180743321,0.659623805472674,8.08239929206422e-07,81.195378712458,TRUE
"NDBI",100,"NDBI->LST",0.57074036777698,0.402790519393983,0.7015087507944,2.54781671316096e-08,81.195378712458,TRUE
"NDBI",110,"NDBI->LST",0.626633890042744,0.47321853993507,0.743159256918631,3.71880748417652e-10,81.195378712458,TRUE
"NDBI",120,"NDBI->LST",0.673115033516039,0.533319188601007,0.777121562168089,5.4847237862532e-12,81.195378712458,TRUE
"NDBI",10,"LST->NDBI",0.0187300434581358,-0.200172805349431,0.235851842695177,0.868022174795523,81.195378712458,FALSE
"NDBI",20,"LST->NDBI",0.0490116691092089,-0.170900229391428,0.264272132361179,0.663525651865342,81.195378712458,FALSE
"NDBI",30,"LST->NDBI",0.095171298177019,-0.125519101291458,0.306886915739304,0.397441006762774,81.195378712458,FALSE
"NDBI",40,"LST->NDBI",0.156020862801432,-0.0642505086430086,0.361795655579148,0.163732755493733,81.195378712458,FALSE
"NDBI",50,"LST->NDBI",0.215338691237021,-0.00288184017031592,0.413982370451722,0.0532310531426017,81.195378712458,FALSE
"NDBI",60,"LST->NDBI",0.277755082534601,0.0635174093969375,0.467520559367363,0.0119480936260357,81.195378712458,FALSE
"NDBI",70,"LST->NDBI",0.337597572689768,0.129010803315742,0.517576202103704,0.00202859202200756,81.195378712458,FALSE
"NDBI",80,"LST->NDBI",0.408860162349417,0.209450944172141,0.575619470370661,0.000148055565345695,81.195378712458,FALSE
"NDBI",90,"LST->NDBI",0.490422010448123,0.304952655539385,0.640051299016677,3.26577052689458e-06,81.195378712458,FALSE
"NDBI",100,"LST->NDBI",0.561612269523607,0.391474621302669,0.694620781919069,4.72408738794172e-08,81.195378712458,FALSE
"NDBI",110,"LST->NDBI",0.620607807362253,0.465529936871373,0.738711779226662,6.10761885511124e-10,81.195378712458,FALSE
"NDBI",120,"LST->NDBI",0.671155985034988,0.530757304184231,0.77570227115583,6.65223431894901e-12,81.195378712458,FALSE
"BSI",10,"BSI->LST",0.0121144207106622,-0.154443876432964,0.178003173115299,0.88726839663554,139.42303012463,TRUE
"BSI",20,"BSI->LST",0.0462734322278235,-0.120903909952537,0.210898276329029,0.587986165602573,139.42303012463,TRUE
"BSI",30,"BSI->LST",0.0883520156574683,-0.0790564362345785,0.250913772880119,0.300260873629992,139.42303012463,TRUE
"BSI",40,"BSI->LST",0.140789723125955,-0.0260676629518391,0.300014853092426,0.097782251227772,139.42303012463,TRUE
