"variable","E","k","rho","mae","rmse"
"built_density",8,13,0.897272527641603,0.125246183091348,0.178107605811183
"built_density",8,14,0.895300960238173,0.126920676064606,0.179783825825019
"built_density",8,15,0.89420991026908,0.128518688831588,0.180763237800379
"built_density",8,16,0.892818207890761,0.129794021024388,0.181961004651426
"built_density",8,17,0.891641565820803,0.131103445829208,0.183003689522428
"built_density",9,4,0.919967087723531,0.102052869602571,0.157489003683995
"built_density",9,5,0.919414203694366,0.103760918826911,0.158021056100806
"built_density",9,6,0.916799500537007,0.106896456034537,0.160514014789808
"built_density",9,7,0.916164093284921,0.10835378895242,0.161216498646831
"built_density",9,8,0.913722470918065,0.110692665089518,0.163500055113541
"built_density",9,9,0.911681273357252,0.113071981301149,0.165440588525752
"built_density",9,10,0.908707657284814,0.115627781181824,0.168131523968729
"built_density",9,11,0.907355562003723,0.117623603289853,0.169440961538844
"built_density",9,12,0.905479735260198,0.119401956890295,0.171140806361864
"built_density",9,13,0.904350161762727,0.120976910089005,0.172203541665561
"built_density",9,14,0.903264788887497,0.12203161596933,0.173208789431579
"built_density",9,15,0.901925056504973,0.123503202014114,0.174441166041001
"built_density",9,16,0.899988484254591,0.125023153243006,0.176105978207451
"built_density",9,17,0.898769065363381,0.126143962465216,0.177175314736735
"built_density",10,4,0.921088136982837,0.100966961623117,0.156435773488498
"built_density",10,5,0.921238008409397,0.102347197165293,0.156369305826319
"built_density",10,6,0.917978587367203,0.105793238722538,0.159496618855363
"built_density",10,7,0.915984409707251,0.107669335868934,0.16139299870595
"built_density",10,8,0.913941029992381,0.110266337108383,0.163308195454692
"built_density",10,9,0.912664467816167,0.112148126219668,0.164562723522811
"built_density",10,10,0.910352875531967,0.114553690439977,0.166701310550597
"built_density",10,11,0.908628328120636,0.116605221550592,0.168301532964993
"built_density",10,12,0.907001326865048,0.118365175316801,0.169806093983593
"built_density",10,13,0.904864757631014,0.120214340010421,0.171700957798671
"built_density",10,14,0.902861516621469,0.12192324593721,0.173438840450084
"built_density",10,15,0.901521745957089,0.123423170002464,0.174630333025049
"built_density",10,16,0.90002149692379,0.124756746324517,0.175946217983223
"built_density",10,17,0.898908016655924,0.125957411126576,0.176928716724293
"built_density",11,4,0.924578180055211,0.099600461087853,0.153085138143558
"built_density",11,5,0.925132483120078,0.101069489070425,0.152655345640627
"built_density",11,6,0.922278939238908,0.10364753358046,0.155478313641981
"built_density",11,7,0.919361285672309,0.106057931390242,0.158284224355983
"built_density",11,8,0.918315243423996,0.107813611418193,0.159325459063476
"built_density",11,9,0.91577833810271,0.109937360936704,0.161736591240577
"built_density",11,10,0.91391154025589,0.112135442066703,0.163504618368642
"built_density",11,11,0.912258865504632,0.113896707455958,0.165075084271526
"built_density",11,12,0.910060621975219,0.116009536539271,0.167105218801663
"built_density",11,13,0.907773410446565,0.118004127276625,0.169160126079887
"built_density",11,14,0.905861918757881,0.119762534596977,0.170863602089244
"built_density",11,15,0.90423091460553,0.121191088546285,0.17229667508403
"built_density",11,16,0.902983614116324,0.1223045904696,0.173404033976163
"built_density",11,17,0.901625200739488,0.123596779698497,0.174579032530301
"built_density",12,4,0.930583746437265,0.0958257724151399,0.147132836336156
"built_density",12,5,0.931186080159484,0.0968783835980691,0.146618117868621
"built_density",12,6,0.928315355094499,0.0996834258610364,0.149581723912176
"built_density",12,7,0.926466334779306,0.1015762582107,0.151507301932873
"built_density",12,8,0.924949506319204,0.103429395675627,0.153078508960789
"built_density",12,9,0.922939238788953,0.105441375829979,0.155101132802826
"built_density",12,10,0.920553993571691,0.107918417594041,0.157455207751414
"built_density",12,11,0.918316211285183,0.110394529580751,0.159644598836624
"built_density",12,12,0.915690852166482,0.112538991702801,0.162114106688676
"built_density",12,13,0.913678848993562,0.114490903920658,0.163992704367667
"built_density",12,14,0.911800720708121,0.116030588959852,0.165704391201927
"built_density",12,15,0.909846037184347,0.117681733476619,0.167478994067202
"built_density",12,16,0.908144932094694,0.119154617389056,0.169002415265128
"built_density",12,17,0.906917179789911,0.12040013212078,0.17012073359712
"built_density",13,4,0.930779369612513,0.0956398217555624,0.146897213545305
"built_density",13,5,0.931556928550216,0.0968502625356112,0.146230993916889
"built_density",13,6,0.928935767140374,0.0994732738812887,0.148955367895761
"built_density",13,7,0.927285104173109,0.101101593809441,0.150692711241488
"built_density",13,8,0.9251946492265,0.103275987105135,0.152826269928301
"built_density",13,9,0.922453649421777,0.105856877212795,0.155564055233485
"built_density",13,10,0.920255151601619,0.10814654344448,0.157743164816463
"built_density",13,11,0.918357460502907,0.110270220065716,0.15960999022622
"built_density",13,12,0.915878984596767,0.112289212753537,0.161927866344778
"built_density",13,13,0.914000933687146,0.114073953852045,0.163675660134635
"built_density",13,14,0.912342955932993,0.115657619764873,0.165231796497007
"built_density",13,15,0.910481697996268,0.117234432122332,0.166962198435513
"built_density",13,16,0.908866487040174,0.118704217527429,0.168430889308858
"built_density",13,17,0.907384121304684,0.120119227139088,0.169769323186394
"built_density",14,4,0.929948039046726,0.0956792995635031,0.14771051342696
"built_density",14,5,0.930460923052751,0.0968246240434616,0.14729905813138
"built_density",14,6,0.928989326243376,0.0993039762101707,0.148867976242589
"built_density",14,7,0.927508851361381,0.100640523467432,0.150417868570965
"built_density",14,8,0.925335429943778,0.102784216079172,0.152629948798742
"built_density",14,9,0.922898201730942,0.10532699788539,0.155070960299011
"built_density",14,10,0.921151184082743,0.107320821536495,0.156818606277284
"built_density",14,11,0.918669716936344,0.109516185129759,0.159210137361129
"built_density",14,12,0.916801253798534,0.111329480026725,0.160987560381189
"built_density",14,13,0.915461398494384,0.112853228595995,0.162274491646172
"built_density",14,14,0.913425549729668,0.114539647056863,0.164172008001527
"built_density",14,15,0.911756117529915,0.116174079763895,0.165742209245356
"built_density",14,16,0.910136507038106,0.117740092488234,0.167232387301779
"built_density",14,17,0.908663610530528,0.118950395083305,0.168561437050761
"built_density",15,4,0.930249016537096,0.0957595952999838,0.147405281291811
"built_density",15,5,0.930497361649306,0.0970272893983362,0.1472501042482
"built_density",15,6,0.928971283262434,0.0993268665952094,0.14887296532653
"built_density",15,7,0.928146385894318,0.100100234866347,0.149772228598591
"built_density",15,8,0.925675515333262,0.102464666777392,0.152267967663198
"built_density",15,9,0.923705929306542,0.104787230881974,0.154277810464435
"built_density",15,10,0.921727692681768,0.106801867797121,0.156224372974095
"built_density",15,11,0.919839680437827,0.108756075788936,0.158085087191851
"built_density",15,12,0.917835009752685,0.110750591721424,0.160020983256108
"built_density",15,13,0.916534966272225,0.112223589956501,0.161277708802884
"built_density",15,14,0.914656092118768,0.113932028849754,0.163050579177333
"built_density",15,15,0.913075375409143,0.11535293501562,0.164557004611339
"built_density",15,16,0.911348380237875,0.11694256487422,0.166144793136687
"built_density",15,17,0.910013180523831,0.118169388900998,0.167378592476724
"green_density",2,4,0.20684332334098,0.135505074448049,0.219190469453762
"green_density",2,5,0.215910322898451,0.133942339644655,0.215975323003944
"green_density",2,6,0.221009571893197,0.133383639101226,0.214082170718621
"green_density",2,7,0.223599358628771,0.133025510813902,0.212962253244361
"green_density",2,8,0.226870229139468,0.132461017788625,0.211880765666929
"green_density",2,9,0.22849012786928,0.132156105428649,0.211155821056535
"green_density",2,10,0.229462938322601,0.131876382355824,0.210629547491448
"green_density",2,11,0.229042161014511,0.131721320097549,0.210332612130451
"green_density",2,12,0.231918442186541,0.13142854651974,0.209691564673846
"green_density",2,13,0.234050435760147,0.131081646741662,0.209155169096357
"green_density",2,14,0.235393920273187,0.130833877325792,0.208807077715286
"green_density",2,15,0.237180625283924,0.130717190946144,0.208466492542725
"green_density",2,16,0.238599016823652,0.130733531677637,0.208212815420684
"green_density",2,17,0.239748790319092,0.130632131685431,0.207981229857632
"green_density",3,4,0.31297549355249,0.12590397213099,0.204553017879979
"green_density",3,5,0.320130097111355,0.125108644000369,0.201291339019711
"green_density",3,6,0.327273940828868,0.124376802080103,0.198793288588123
"green_density",3,7,0.335545218440403,0.123667054494782,0.196470117826779
"green_density",3,8,0.339740382733806,0.123006784518404,0.195232034804929
"green_density",3,9,0.339642305548272,0.122857434548929,0.1948835759178
"green_density",3,10,0.35036779779097,0.122199353313994,0.193188282981408
"green_density",3,11,0.349498268872238,0.122185221599524,0.192956333844491
"green_density",3,12,0.34919801475075,0.122175151453143,0.192640423940074
"green_density",3,13,0.352230720718833,0.121968637607294,0.192043254220848
"green_density",3,14,0.353312938940965,0.121821679990789,0.191770970740061
"green_density",3,15,0.356731345242662,0.121553474345286,0.191138835100753
"green_density",3,16,0.357732284613635,0.121411074361433,0.190841125736285
"green_density",3,17,0.358691619111612,0.121343694459226,0.190600232861562
"green_density",4,4,0.457671101175863,0.111511639666396,0.183573810201479
"green_density",4,5,0.465385844670156,0.110301571971408,0.180971215046685
"green_density",4,6,0.47845727912847,0.109649727375591,0.178138764201957
"green_density",4,7,0.493322362730309,0.109336245796758,0.175574378973688
"green_density",4,8,0.494994251316271,0.109576865420605,0.174883587547232
"green_density",4,9,0.50390292315414,0.109175482373976,0.173458939965701
"green_density",4,10,0.504180747973161,0.109642454960904,0.173380387866633
"green_density",4,11,0.508384756567007,0.109388826576356,0.17269771799407
"green_density",4,12,0.510518747903873,0.109274083572528,0.172319448019434
"green_density",4,13,0.508758750289682,0.109481875324348,0.172492969984089
"green_density",4,14,0.50891639558467,0.109592865682843,0.172437148961015
"green_density",4,15,0.509123240715539,0.109723996697989,0.172366422029281
"green_density",4,16,0.512575891018627,0.109547560382823,0.171885107169433
"green_density",4,17,0.514967176406238,0.109521449517636,0.17156915214852
"green_density",5,4,0.559230511488791,0.100473007421667,0.169395228326817
"green_density",5,5,0.585998389297982,0.0987089448376204,0.163949394830038
"green_density",5,6,0.589432975443641,0.0988104923820048,0.162734258650368
"green_density",5,7,0.597816335344898,0.0981242998676637,0.161045388579001
"green_density",5,8,0.60829014156073,0.098013782460973,0.159030708869975
"green_density",5,9,0.609955966772064,0.0983408763038783,0.158665517826729
"green_density",5,10,0.610099878404949,0.0985286032113225,0.15856879154233
"green_density",5,11,0.611643321741151,0.0990279034480166,0.158310053404019
"green_density",5,12,0.611591750723206,0.099491412749781,0.158295326583754
"green_density",5,13,0.611085156046586,0.0999091801836923,0.158376593286453
"green_density",5,14,0.611083697225862,0.10044264115198,0.158397154467374
"green_density",5,15,0.60843920630779,0.100810940715245,0.158821726339877
"green_density",5,16,0.611694147350851,0.1007299892856,0.158366227403341
"green_density",5,17,0.613746046680631,0.100944486451722,0.158089663995917
"green_density",6,4,0.687427046582194,0.0861749955519132,0.146471637822291
"green_density",6,5,0.697348677163616,0.0857839541710038,0.143812975296891
"green_density",6,6,0.693145095806405,0.0868269388207058,0.144388125623491
"green_density",6,7,0.697492415224059,0.0867748606889222,0.143434614291866
"green_density",6,8,0.698453695040387,0.0876236022703535,0.143190526542941
"green_density",6,9,0.697982642739507,0.0879562573452926,0.143302047399912
"green_density",6,10,0.695887393917477,0.0886799353194178,0.14373968913066
"green_density",6,11,0.69227287565406,0.0896254530717799,0.144486768404882
"green_density",6,12,0.691214130641712,0.090193615416743,0.144783034945148
"green_density",6,13,0.688345662183492,0.0907186032237064,0.14535638580045
"green_density",6,14,0.687784242461234,0.0911076270254644,0.145538774150071
"green_density",6,15,0.684632333943421,0.0917432739539378,0.146216482384976
"green_density",6,16,0.682767772143061,0.0923250173721503,0.146641923251075
